,datetime,type,direction,high,low,Retested
1804,2025-01-02 12:24:00,Fair Value Gap,bullish,1.03514,1.03508,False
1805,2025-01-02 12:25:00,Fair Value Gap,bullish,1.03525,1.03523,False
1806,2025-01-02 12:39:00,Fair Value Gap,bullish,1.03557,1.03554,False
1807,2025-01-02 12:41:00,Fair Value Gap,bullish,1.0358,1.0357,False
1808,2025-01-02 13:00:00,Fair Value Gap,bullish,1.0359,1.03588,False
1809,2025-01-02 13:18:00,Fair Value Gap,bullish,1.03606,1.03603,False
1810,2025-01-02 13:39:00,Fair Value Gap,bullish,1.03653,1.03647,False
1811,2025-01-02 13:45:00,Fair Value Gap,bullish,1.03676,1.03673,False
1812,2025-01-02 14:10:00,Order Block,bullish,1.03717,1.03705,False
1813,2025-01-02 14:15:00,Fair Value Gap,bearish,1.03711,1.0371,False
1814,2025-01-02 14:19:00,Order Block,bearish,1.03736,1.03681,False
1815,2025-01-02 14:24:00,Fair Value Gap,bullish,1.03709,1.03706,False
1816,2025-01-02 14:33:00,Fair Value Gap,bullish,1.03731,1.03709,False
1817,2025-01-02 14:34:00,Order Block,bullish,1.03717,1.03699,False
1818,2025-01-02 14:36:00,Fair Value Gap,bearish,1.03729,1.03727,False
1819,2025-01-02 14:49:00,Fair Value Gap,bearish,1.03714,1.03705,False
1820,2025-01-02 14:51:00,Order Block,bearish,1.03731,1.03691,False
1821,2025-01-02 15:17:00,Order Block,bullish,1.03713,1.03736,False
1822,2025-01-02 15:42:00,Order Block,bearish,1.0369,1.03665,False
1823,2025-01-02 16:03:00,Order Block,bullish,1.03679,1.03687,False
1824,2025-01-02 16:07:00,Fair Value Gap,bearish,1.03683,1.0368,False
1825,2025-01-02 16:25:00,Fair Value Gap,bearish,1.03648,1.03647,False
1826,2025-01-02 16:31:00,Fair Value Gap,bearish,1.03646,1.0364,False
1827,2025-01-02 16:32:00,Fair Value Gap,bearish,1.03635,1.03633,False
1828,2025-01-02 16:49:00,Fair Value Gap,bullish,1.0363,1.03629,False
1829,2025-01-02 17:00:00,Fair Value Gap,bearish,1.03637,1.03633,False
1830,2025-01-02 17:27:00,Fair Value Gap,bearish,1.03625,1.03619,False
1831,2025-01-02 17:32:00,Order Block,bearish,1.0364,1.03622,False
1832,2025-01-02 17:32:00,Fair Value Gap,bullish,1.03615,1.03613,False
1833,2025-01-02 17:33:00,Fair Value Gap,bullish,1.0363,1.03627,False
1834,2025-01-02 18:02:00,Fair Value Gap,bullish,1.03665,1.03664,False
1835,2025-01-02 18:04:00,Fair Value Gap,bearish,1.03665,1.03652,False
1836,2025-01-02 18:10:00,Fair Value Gap,bearish,1.03669,1.03655,False
1837,2025-01-02 18:12:00,Fair Value Gap,bullish,1.0366,1.03655,False
1838,2025-01-02 18:47:00,Fair Value Gap,bullish,1.03689,1.03687,False
1839,2025-01-02 18:48:00,Fair Value Gap,bullish,1.03713,1.03694,False
1840,2025-01-02 18:49:00,Order Block,bullish,1.03679,1.03657,False
1841,2025-01-02 18:52:00,Fair Value Gap,bearish,1.03704,1.03703,False
1842,2025-01-02 18:58:00,Fair Value Gap,bearish,1.03675,1.0366,False
1843,2025-01-02 19:00:00,Order Block,bearish,1.03697,1.0362,False
1844,2025-01-02 19:03:00,Fair Value Gap,bullish,1.03677,1.03673,False
1845,2025-01-02 19:04:00,Order Block,bullish,1.03698,1.03647,False
1846,2025-01-02 19:07:00,Fair Value Gap,bearish,1.0366,1.03651,False
1847,2025-01-02 19:09:00,Fair Value Gap,bearish,1.03627,1.03611,False
1848,2025-01-02 19:17:00,Fair Value Gap,bearish,1.03564,1.03562,False
1849,2025-01-02 19:23:00,Fair Value Gap,bearish,1.0352,1.03516,False
1850,2025-01-02 19:28:00,Fair Value Gap,bearish,1.03499,1.03497,False
1851,2025-01-02 19:29:00,Order Block,bearish,1.03544,1.03504,False
1852,2025-01-02 19:32:00,Fair Value Gap,bullish,1.03503,1.03495,False
1853,2025-01-02 19:33:00,Fair Value Gap,bullish,1.03518,1.03511,False
1854,2025-01-02 19:34:00,Fair Value Gap,bullish,1.03551,1.03532,False
1855,2025-01-02 19:35:00,Fair Value Gap,bullish,1.03568,1.03559,False
1856,2025-01-02 19:42:00,Fair Value Gap,bullish,1.03583,1.0357,False
1857,2025-01-02 19:57:00,Fair Value Gap,bullish,1.03595,1.03586,False
1858,2025-01-02 19:58:00,Fair Value Gap,bullish,1.03614,1.03603,False
1859,2025-01-02 20:04:00,Fair Value Gap,bearish,1.03627,1.03608,False
1860,2025-01-02 20:10:00,Fair Value Gap,bullish,1.03613,1.0361,False
1861,2025-01-02 20:16:00,Fair Value Gap,bullish,1.03664,1.03654,False
1862,2025-01-02 20:18:00,Fair Value Gap,bullish,1.03687,1.03682,False
1863,2025-01-02 20:20:00,Order Block,bullish,1.03704,1.03568,False
1864,2025-01-02 20:20:00,Fair Value Gap,bearish,1.03687,1.0368,False
1865,2025-01-02 20:22:00,Fair Value Gap,bearish,1.03656,1.03655,False
1866,2025-01-02 20:31:00,Fair Value Gap,bullish,1.03626,1.03625,False
1867,2025-01-02 20:34:00,Fair Value Gap,bearish,1.0362,1.03614,False
1868,2025-01-02 20:40:00,Fair Value Gap,bearish,1.03577,1.03575,False
1869,2025-01-02 20:51:00,Fair Value Gap,bearish,1.03558,1.03554,False
1870,2025-01-02 20:55:00,Fair Value Gap,bearish,1.03537,1.03525,False
1871,2025-01-02 20:59:00,Order Block,bearish,1.03521,1.03507,False
1872,2025-01-02 21:18:00,Fair Value Gap,bullish,1.03546,1.03542,False
1873,2025-01-02 21:19:00,Fair Value Gap,bullish,1.03557,1.03555,False
1874,2025-01-02 21:20:00,Order Block,bullish,1.03538,1.03517,False
1875,2025-01-02 21:27:00,Fair Value Gap,bearish,1.03519,1.03516,False
1876,2025-01-02 21:31:00,Fair Value Gap,bearish,1.03488,1.03448,False
1877,2025-01-02 21:32:00,Fair Value Gap,bearish,1.03436,1.03431,False
1878,2025-01-02 21:37:00,Fair Value Gap,bearish,1.03423,1.03422,False
1879,2025-01-02 21:48:00,Fair Value Gap,bearish,1.03403,1.03251,False
1880,2025-01-02 21:56:00,Fair Value Gap,bearish,1.03207,1.03191,False
1881,2025-01-02 22:03:00,Fair Value Gap,bullish,1.03209,1.03192,False
1882,2025-01-02 22:04:00,Fair Value Gap,bullish,1.03233,1.03222,False
1883,2025-01-02 22:05:00,Fair Value Gap,bullish,1.03254,1.03249,False
1884,2025-01-02 22:09:00,Fair Value Gap,bullish,1.03273,1.0327,False
1885,2025-01-02 22:10:00,Fair Value Gap,bullish,1.03294,1.03288,False
1886,2025-01-02 22:20:00,Fair Value Gap,bearish,1.03329,1.03328,False
1887,2025-01-02 22:21:00,Fair Value Gap,bearish,1.03314,1.03306,False
1888,2025-01-02 22:25:00,Fair Value Gap,bearish,1.03287,1.03272,False
1889,2025-01-02 22:35:00,Fair Value Gap,bearish,1.03185,1.03182,False
1890,2025-01-02 22:39:00,Fair Value Gap,bullish,1.03216,1.03183,False
1891,2025-01-02 22:40:00,Fair Value Gap,bullish,1.03229,1.03228,False
1892,2025-01-02 22:45:00,Fair Value Gap,bullish,1.03265,1.03247,False
1893,2025-01-02 22:50:00,Fair Value Gap,bearish,1.03277,1.0325,False
1894,2025-01-02 22:51:00,Fair Value Gap,bearish,1.03241,1.03235,False
1895,2025-01-02 22:55:00,Fair Value Gap,bullish,1.03249,1.03244,False
1896,2025-01-02 22:57:00,Fair Value Gap,bullish,1.03276,1.0327,False
1897,2025-01-02 22:58:00,Fair Value Gap,bullish,1.03296,1.03286,False
1898,2025-01-02 22:59:00,Fair Value Gap,bullish,1.03313,1.03304,False
1899,2025-01-02 23:00:00,Fair Value Gap,bullish,1.03329,1.03326,False
1900,2025-01-02 23:12:00,Fair Value Gap,bullish,1.03301,1.03294,False
1901,2025-01-02 23:23:00,Fair Value Gap,bullish,1.03297,1.03293,False
1902,2025-01-02 23:24:00,Fair Value Gap,bullish,1.03309,1.03303,False
1903,2025-01-02 23:32:00,Fair Value Gap,bullish,1.03301,1.0329,False
1904,2025-01-02 23:34:00,Fair Value Gap,bearish,1.03301,1.03295,False
1905,2025-01-02 23:43:00,Fair Value Gap,bearish,1.03269,1.03261,False
1906,2025-01-02 23:51:00,Fair Value Gap,bullish,1.03228,1.03216,False
1907,2025-01-02 23:52:00,Fair Value Gap,bullish,1.03243,1.03242,False
1908,2025-01-02 23:53:00,Fair Value Gap,bullish,1.03251,1.0325,False
1909,2025-01-02 23:55:00,Fair Value Gap,bearish,1.03251,1.03175,False
1910,2025-01-03 00:04:00,Fair Value Gap,bullish,1.0318,1.03179,False
1911,2025-01-03 00:05:00,Fair Value Gap,bullish,1.03205,1.03189,False
1912,2025-01-03 00:06:00,Fair Value Gap,bullish,1.03221,1.03212,False
1913,2025-01-03 00:23:00,Fair Value Gap,bearish,1.03195,1.03188,False
1914,2025-01-03 00:25:00,Fair Value Gap,bearish,1.03169,1.03161,False
1915,2025-01-03 00:27:00,Fair Value Gap,bullish,1.03168,1.03161,False
1916,2025-01-03 00:33:00,Fair Value Gap,bullish,1.03169,1.03162,False
1917,2025-01-03 00:34:00,Fair Value Gap,bullish,1.03228,1.03178,False
1918,2025-01-03 00:35:00,Fair Value Gap,bullish,1.03257,1.03237,False
1919,2025-01-03 00:49:00,Fair Value Gap,bearish,1.03196,1.03189,False
1920,2025-01-03 00:51:00,Fair Value Gap,bearish,1.03162,1.03153,False
1921,2025-01-03 00:55:00,Fair Value Gap,bullish,1.03151,1.0314,False
1922,2025-01-03 01:11:00,Order Block,bearish,1.03119,1.03097,False
1923,2025-01-03 01:14:00,Fair Value Gap,bullish,1.03104,1.03097,False
1924,2025-01-03 01:20:00,Fair Value Gap,bullish,1.03128,1.03127,False
1925,2025-01-03 01:30:00,Fair Value Gap,bullish,1.03182,1.03178,False
1926,2025-01-03 01:31:00,Fair Value Gap,bullish,1.03211,1.03197,False
1927,2025-01-03 01:33:00,Fair Value Gap,bearish,1.03211,1.03185,False
1928,2025-01-03 01:33:00,Order Block,bullish,1.03243,1.03147,False
1929,2025-01-03 01:34:00,Fair Value Gap,bearish,1.03175,1.03167,False
1930,2025-01-03 01:39:00,Fair Value Gap,bearish,1.03146,1.03132,False
1931,2025-01-03 01:48:00,Fair Value Gap,bearish,1.03121,1.03118,False
1932,2025-01-03 01:49:00,Fair Value Gap,bearish,1.031,1.0308,False
1933,2025-01-03 02:04:00,Order Block,bearish,1.03077,1.03051,False
1934,2025-01-03 02:06:00,Order Block,bullish,1.03074,1.03008,False
1935,2025-01-03 02:07:00,Fair Value Gap,bearish,1.03054,1.03052,False
1936,2025-01-03 02:09:00,Fair Value Gap,bearish,1.03025,1.03023,False
1937,2025-01-03 02:22:00,Fair Value Gap,bearish,1.03055,1.03054,False
1938,2025-01-03 02:27:00,Fair Value Gap,bearish,1.03041,1.02929,False
1939,2025-01-03 02:36:00,Fair Value Gap,bullish,1.02884,1.02881,False
1940,2025-01-03 02:40:00,Fair Value Gap,bullish,1.02933,1.02928,False
1941,2025-01-03 02:43:00,Fair Value Gap,bearish,1.02937,1.02932,False
1942,2025-01-03 02:47:00,Fair Value Gap,bearish,1.02882,1.02879,False
1943,2025-01-03 02:53:00,Fair Value Gap,bearish,1.0287,1.02847,False
1944,2025-01-03 02:59:00,Fair Value Gap,bearish,1.02803,1.02767,False
1945,2025-01-03 03:02:00,Fair Value Gap,bearish,1.02727,1.02677,False
1946,2025-01-03 03:03:00,Fair Value Gap,bearish,1.02596,1.02408,False
1947,2025-01-03 03:04:00,Order Block,bearish,1.0275,1.02278,False
1948,2025-01-03 03:05:00,Fair Value Gap,bullish,1.02417,1.02408,False
1949,2025-01-03 03:17:00,Order Block,bullish,1.02557,1.02566,False
1950,2025-01-03 03:20:00,Fair Value Gap,bearish,1.02594,1.02588,False
1951,2025-01-03 03:24:00,Fair Value Gap,bullish,1.02544,1.0253,False
1952,2025-01-03 03:42:00,Fair Value Gap,bearish,1.02472,1.02457,False
1953,2025-01-03 03:43:00,Order Block,bearish,1.02559,1.02495,False
1954,2025-01-03 03:49:00,Fair Value Gap,bullish,1.0247,1.02469,False
1955,2025-01-03 03:50:00,Fair Value Gap,bullish,1.02495,1.02477,False
1956,2025-01-03 03:51:00,Fair Value Gap,bullish,1.02531,1.02517,False
1957,2025-01-03 03:55:00,Fair Value Gap,bullish,1.02574,1.02561,False
1958,2025-01-03 04:01:00,Fair Value Gap,bearish,1.02594,1.02592,False
1959,2025-01-03 04:04:00,Fair Value Gap,bullish,1.02609,1.02592,False
1960,2025-01-03 04:08:00,Fair Value Gap,bullish,1.02627,1.02626,False
1961,2025-01-03 04:10:00,Order Block,bullish,1.02645,1.02555,False
1962,2025-01-03 04:21:00,Fair Value Gap,bullish,1.02627,1.02626,False
1963,2025-01-03 04:24:00,Fair Value Gap,bearish,1.02628,1.02624,False
1964,2025-01-03 04:25:00,Fair Value Gap,bearish,1.02611,1.02601,False
1965,2025-01-03 04:30:00,Fair Value Gap,bearish,1.02561,1.02552,False
1966,2025-01-03 04:31:00,Order Block,bearish,1.02595,1.02632,False
1967,2025-01-03 04:39:00,Fair Value Gap,bullish,1.02608,1.02606,False
1968,2025-01-03 04:40:00,Fair Value Gap,bullish,1.02621,1.0262,False
1969,2025-01-03 04:42:00,Order Block,bullish,1.02672,1.02569,False
1970,2025-01-03 04:50:00,Order Block,bearish,1.02658,1.02589,False
1971,2025-01-03 04:51:00,Fair Value Gap,bullish,1.02629,1.02606,False
1972,2025-01-03 04:57:00,Order Block,bullish,1.02653,1.02617,False
1973,2025-01-03 05:16:00,Fair Value Gap,bullish,1.02638,1.02631,False
1974,2025-01-03 05:21:00,Fair Value Gap,bearish,1.02623,1.0262,False
1975,2025-01-03 05:40:00,Order Block,bearish,1.02601,1.02569,False
1976,2025-01-03 05:42:00,Fair Value Gap,bullish,1.02581,1.02575,False
1977,2025-01-03 05:43:00,Fair Value Gap,bullish,1.02596,1.0259,False
1978,2025-01-03 05:46:00,Order Block,bullish,1.02624,1.02559,False
1979,2025-01-03 05:48:00,Fair Value Gap,bearish,1.02597,1.02595,False
1980,2025-01-03 06:13:00,Fair Value Gap,bearish,1.02527,1.02518,False
1981,2025-01-03 06:23:00,Fair Value Gap,bullish,1.02531,1.0253,False
1982,2025-01-03 06:26:00,Fair Value Gap,bullish,1.02563,1.02548,False
1983,2025-01-03 06:45:00,Fair Value Gap,bearish,1.02523,1.02514,False
1984,2025-01-03 06:51:00,Order Block,bearish,1.02603,1.02499,False
1985,2025-01-03 06:56:00,Fair Value Gap,bearish,1.025,1.02499,False
1986,2025-01-03 07:00:00,Fair Value Gap,bullish,1.02518,1.02517,False
1987,2025-01-03 07:07:00,Fair Value Gap,bullish,1.02544,1.02539,False
1988,2025-01-03 07:10:00,Fair Value Gap,bearish,1.02554,1.02553,False
1989,2025-01-03 07:22:00,Fair Value Gap,bullish,1.02589,1.02588,False
1990,2025-01-03 07:25:00,Fair Value Gap,bullish,1.02612,1.02609,False
1991,2025-01-03 07:32:00,Order Block,bullish,1.02644,1.02617,False
1992,2025-01-03 07:38:00,Order Block,bearish,1.02648,1.02596,False
1993,2025-01-03 07:40:00,Fair Value Gap,bullish,1.02615,1.02609,False
1994,2025-01-03 07:51:00,Order Block,bullish,1.0261,1.02612,False
1995,2025-01-03 08:00:00,Order Block,bearish,1.02632,1.02626,False
1996,2025-01-03 08:09:00,Fair Value Gap,bullish,1.02646,1.02645,False
1997,2025-01-03 08:10:00,Order Block,bullish,1.02643,1.02628,False
1998,2025-01-03 08:14:00,Fair Value Gap,bearish,1.02649,1.02637,False
1999,2025-01-03 08:18:00,Order Block,bearish,1.0266,1.02621,False
2000,2025-01-03 08:42:00,Fair Value Gap,bullish,1.0267,1.02658,False
2001,2025-01-03 08:43:00,Order Block,bullish,1.02631,1.0264,False
2002,2025-01-03 08:59:00,Fair Value Gap,bearish,1.02658,1.02656,False
2003,2025-01-03 09:05:00,Order Block,bearish,1.02693,1.0255,False
2004,2025-01-03 11:03:00,Order Block,bullish,1.02678,1.0267,False
2005,2025-01-03 11:16:00,Order Block,bearish,1.02694,1.02656,False
2006,2025-01-03 11:59:00,Order Block,bullish,1.02739,1.02706,False
2007,2025-01-03 12:00:00,Fair Value Gap,bearish,1.02726,1.02724,False
2008,2025-01-03 12:11:00,Fair Value Gap,bearish,1.0271,1.02708,False
2009,2025-01-03 12:12:00,Fair Value Gap,bearish,1.027,1.02699,False
2010,2025-01-03 12:23:00,Fair Value Gap,bearish,1.02701,1.02688,False
2011,2025-01-03 12:29:00,Order Block,bearish,1.02722,1.02669,False
2012,2025-01-03 13:03:00,Fair Value Gap,bullish,1.02704,1.02692,False
2013,2025-01-03 13:05:00,Fair Value Gap,bearish,1.02704,1.02702,False
2014,2025-01-03 13:18:00,Fair Value Gap,bearish,1.02701,1.02699,False
2015,2025-01-03 13:51:00,Order Block,bullish,1.02751,1.02675,False
2016,2025-01-03 14:19:00,Order Block,bearish,1.02733,1.02704,False
2017,2025-01-03 14:24:00,Fair Value Gap,bullish,1.02718,1.02715,False
2018,2025-01-03 14:29:00,Order Block,bullish,1.0273,1.02719,False
2019,2025-01-03 14:34:00,Fair Value Gap,bearish,1.02721,1.02716,False
2020,2025-01-03 15:05:00,Fair Value Gap,bearish,1.02699,1.02698,False
2021,2025-01-03 15:07:00,Fair Value Gap,bearish,1.02687,1.02685,False
2022,2025-01-03 15:23:00,Fair Value Gap,bearish,1.02683,1.02681,False
2023,2025-01-03 15:31:00,Fair Value Gap,bearish,1.02688,1.02687,False
2024,2025-01-03 16:21:00,Fair Value Gap,bullish,1.02663,1.02657,False
2025,2025-01-03 16:21:00,Order Block,bearish,1.02704,1.02646,False
2026,2025-01-03 16:22:00,Fair Value Gap,bullish,1.02684,1.02669,False
2027,2025-01-03 16:40:00,Fair Value Gap,bearish,1.02731,1.02729,False
2028,2025-01-03 16:40:00,Order Block,bullish,1.02735,1.0272,False
2029,2025-01-03 16:53:00,Fair Value Gap,bearish,1.02709,1.02707,False
2030,2025-01-03 16:55:00,Fair Value Gap,bullish,1.02711,1.02707,False
2031,2025-01-03 16:55:00,Order Block,bearish,1.0273,1.02696,False
2032,2025-01-03 17:07:00,Fair Value Gap,bullish,1.02729,1.02725,False
2033,2025-01-03 17:13:00,Order Block,bullish,1.02751,1.02729,False
2034,2025-01-03 17:32:00,Order Block,bearish,1.02752,1.02739,False
2035,2025-01-03 17:44:00,Fair Value Gap,bullish,1.02737,1.02735,False
2036,2025-01-03 17:52:00,Fair Value Gap,bullish,1.0277,1.02765,False
2037,2025-01-03 18:02:00,Fair Value Gap,bullish,1.02803,1.02802,False
2038,2025-01-03 18:05:00,Fair Value Gap,bearish,1.02808,1.02796,False
2039,2025-01-03 18:05:00,Order Block,bullish,1.0283,1.02772,False
2040,2025-01-03 18:06:00,Fair Value Gap,bearish,1.02789,1.02781,False
2041,2025-01-03 18:13:00,Fair Value Gap,bullish,1.02794,1.0279,False
2042,2025-01-03 18:17:00,Fair Value Gap,bearish,1.0278,1.02776,False
2043,2025-01-03 18:21:00,Order Block,bearish,1.02769,1.02732,False
2044,2025-01-03 18:24:00,Fair Value Gap,bullish,1.02764,1.0275,False
2045,2025-01-03 18:25:00,Fair Value Gap,bullish,1.02777,1.02775,False
2046,2025-01-03 18:34:00,Fair Value Gap,bullish,1.02818,1.02812,False
2047,2025-01-03 19:00:00,Fair Value Gap,bullish,1.02841,1.02832,False
2048,2025-01-03 19:03:00,Order Block,bullish,1.02882,1.02801,False
2049,2025-01-03 19:04:00,Fair Value Gap,bearish,1.02865,1.02864,False
2050,2025-01-03 19:05:00,Fair Value Gap,bearish,1.02857,1.02851,False
2051,2025-01-03 19:11:00,Order Block,bearish,1.02825,1.02823,False
2052,2025-01-03 19:11:00,Fair Value Gap,bullish,1.02824,1.0282,False
2053,2025-01-03 19:12:00,Fair Value Gap,bullish,1.02832,1.02831,False
2054,2025-01-03 19:25:00,Order Block,bullish,1.02853,1.02817,False
2055,2025-01-03 19:26:00,Fair Value Gap,bearish,1.02851,1.02848,False
2056,2025-01-03 19:30:00,Fair Value Gap,bearish,1.02807,1.02801,False
2057,2025-01-03 19:38:00,Fair Value Gap,bearish,1.02767,1.02759,False
2058,2025-01-03 19:41:00,Order Block,bearish,1.02759,1.02739,False
2059,2025-01-03 19:44:00,Fair Value Gap,bullish,1.02765,1.02764,False
2060,2025-01-03 19:46:00,Fair Value Gap,bullish,1.02795,1.02794,False
2061,2025-01-03 19:53:00,Fair Value Gap,bullish,1.02819,1.0281,False
2062,2025-01-03 20:04:00,Fair Value Gap,bullish,1.02845,1.02832,False
2063,2025-01-03 20:09:00,Fair Value Gap,bullish,1.02872,1.02867,False
2064,2025-01-03 20:10:00,Fair Value Gap,bullish,1.02907,1.02881,False
2065,2025-01-03 20:20:00,Fair Value Gap,bullish,1.02961,1.02951,False
2066,2025-01-03 20:28:00,Order Block,bullish,1.02985,1.02961,False
2067,2025-01-03 20:30:00,Fair Value Gap,bullish,1.02985,1.02973,False
2068,2025-01-03 20:34:00,Fair Value Gap,bearish,1.02974,1.02973,False
2069,2025-01-03 20:35:00,Fair Value Gap,bearish,1.02958,1.02951,False
2070,2025-01-03 20:36:00,Fair Value Gap,bearish,1.02936,1.0293,False
2071,2025-01-03 21:07:00,Fair Value Gap,bearish,1.02899,1.02893,False
2072,2025-01-03 21:10:00,Fair Value Gap,bearish,1.02872,1.02863,False
2073,2025-01-03 21:17:00,Fair Value Gap,bearish,1.02846,1.02842,False
2074,2025-01-03 21:23:00,Fair Value Gap,bearish,1.02828,1.02822,False
2075,2025-01-03 21:27:00,Fair Value Gap,bullish,1.02819,1.02814,False
2076,2025-01-03 21:27:00,Order Block,bearish,1.02855,1.02798,False
2077,2025-01-03 21:28:00,Fair Value Gap,bullish,1.0283,1.02827,False
2078,2025-01-03 21:36:00,Order Block,bullish,1.02863,1.02823,False
2079,2025-01-03 21:50:00,Fair Value Gap,bearish,1.02836,1.02826,False
2080,2025-01-03 21:56:00,Fair Value Gap,bearish,1.02819,1.02815,False
2081,2025-01-03 21:58:00,Order Block,bearish,1.02841,1.0283,False
2082,2025-01-03 22:00:00,Fair Value Gap,bullish,1.02827,1.02818,False
2083,2025-01-03 22:06:00,Fair Value Gap,bullish,1.02849,1.02838,False
2084,2025-01-03 22:16:00,Fair Value Gap,bullish,1.02901,1.02895,False
2085,2025-01-03 22:17:00,Fair Value Gap,bullish,1.02909,1.02908,False
2086,2025-01-03 22:21:00,Fair Value Gap,bullish,1.0293,1.02925,False
2087,2025-01-03 22:22:00,Fair Value Gap,bullish,1.0294,1.02939,False
2088,2025-01-03 22:24:00,Fair Value Gap,bullish,1.02965,1.02955,False
2089,2025-01-03 22:30:00,Fair Value Gap,bearish,1.02973,1.02952,False
2090,2025-01-03 22:31:00,Fair Value Gap,bearish,1.02942,1.02934,False
2091,2025-01-03 22:37:00,Fair Value Gap,bullish,1.02959,1.02956,False
2092,2025-01-03 22:41:00,Fair Value Gap,bullish,1.02975,1.02973,False
2093,2025-01-03 22:49:00,Fair Value Gap,bullish,1.03019,1.03015,False
2094,2025-01-03 22:50:00,Order Block,bullish,1.03033,1.02985,False
2095,2025-01-03 22:57:00,Fair Value Gap,bearish,1.03006,1.02997,False
2096,2025-01-03 23:04:00,Order Block,bearish,1.02996,1.02971,False
2097,2025-01-03 23:08:00,Order Block,bullish,1.02998,1.02976,False
2098,2025-01-03 23:09:00,Fair Value Gap,bearish,1.02997,1.02987,False
2099,2025-01-03 23:10:00,Fair Value Gap,bearish,1.02979,1.02967,False
2100,2025-01-03 23:35:00,Fair Value Gap,bullish,1.02988,1.02987,False
2101,2025-01-03 23:42:00,Fair Value Gap,bearish,1.03001,1.02995,False
2102,2025-01-03 23:43:00,Fair Value Gap,bearish,1.02984,1.02983,False
2103,2025-01-03 23:53:00,Fair Value Gap,bearish,1.02985,1.02976,False
2104,2025-01-04 00:02:00,Fair Value Gap,bullish,1.02975,1.0297,False
2105,2025-01-04 00:24:00,Order Block,bearish,1.02959,1.02913,False
2106,2025-01-04 00:30:00,Fair Value Gap,bullish,1.02961,1.02951,False
2107,2025-01-04 00:31:00,Fair Value Gap,bullish,1.02969,1.02967,False
2108,2025-01-04 00:35:00,Fair Value Gap,bearish,1.02974,1.0297,False
2109,2025-01-04 00:39:00,Fair Value Gap,bullish,1.02961,1.02957,False
2110,2025-01-04 00:41:00,Fair Value Gap,bullish,1.0298,1.02976,False
2111,2025-01-04 00:43:00,Order Block,bullish,1.02987,1.02935,False
2112,2025-01-04 00:47:00,Fair Value Gap,bearish,1.0299,1.02986,False
2113,2025-01-04 00:52:00,Fair Value Gap,bearish,1.02937,1.02933,False
2114,2025-01-04 01:09:00,Order Block,bearish,1.02921,1.02889,False
2115,2025-01-04 01:33:00,Fair Value Gap,bullish,1.02918,1.02911,False
2116,2025-01-04 01:39:00,Fair Value Gap,bullish,1.02931,1.02927,False
2117,2025-01-04 01:40:00,Fair Value Gap,bullish,1.02951,1.02941,False
2118,2025-01-04 01:59:00,Order Block,bullish,1.02993,1.02971,False
2119,2025-01-04 02:00:00,Order Block,bearish,1.03028,1.02964,False
2120,2025-01-04 02:07:00,Order Block,bullish,1.03017,1.02936,False
2121,2025-01-04 02:07:00,Fair Value Gap,bearish,1.03014,1.03012,False
2122,2025-01-04 02:14:00,Fair Value Gap,bearish,1.0296,1.0292,False
2123,2025-01-04 02:20:00,Fair Value Gap,bearish,1.02855,1.02841,False
2124,2025-01-04 02:28:00,Fair Value Gap,bearish,1.02805,1.02759,False
2125,2025-01-04 02:29:00,Order Block,bearish,1.02855,1.02737,False
2126,2025-01-04 02:34:00,Fair Value Gap,bullish,1.028,1.02784,False
2127,2025-01-04 02:49:00,Fair Value Gap,bullish,1.02862,1.02842,False
2128,2025-01-04 03:09:00,Fair Value Gap,bearish,1.02918,1.02914,False
2129,2025-01-04 03:11:00,Fair Value Gap,bearish,1.02891,1.02879,False
2130,2025-01-04 03:13:00,Fair Value Gap,bullish,1.02881,1.02879,False
2131,2025-01-04 03:15:00,Fair Value Gap,bullish,1.0291,1.02902,False
2132,2025-01-04 03:30:00,Fair Value Gap,bullish,1.02973,1.02965,False
2133,2025-01-04 03:33:00,Order Block,bullish,1.02997,1.02858,False
2134,2025-01-04 03:39:00,Fair Value Gap,bearish,1.02936,1.02927,False
2135,2025-01-04 03:40:00,Fair Value Gap,bearish,1.02915,1.02914,False
2136,2025-01-04 03:41:00,Fair Value Gap,bearish,1.02904,1.02888,False
2137,2025-01-04 03:52:00,Fair Value Gap,bearish,1.02862,1.02856,False
2138,2025-01-04 03:54:00,Order Block,bearish,1.02914,1.02833,False
2139,2025-01-04 03:58:00,Fair Value Gap,bullish,1.02887,1.02885,False
2140,2025-01-04 03:59:00,Fair Value Gap,bullish,1.02906,1.02899,False
2141,2025-01-04 04:04:00,Fair Value Gap,bullish,1.02958,1.02944,False
2142,2025-01-04 04:05:00,Fair Value Gap,bullish,1.02969,1.02968,False
2143,2025-01-04 04:06:00,Fair Value Gap,bullish,1.02987,1.0298,False
2144,2025-01-04 04:07:00,Fair Value Gap,bullish,1.03004,1.03001,False
2145,2025-01-04 04:15:00,Fair Value Gap,bullish,1.03033,1.0303,False
2146,2025-01-04 04:16:00,Order Block,bullish,1.03033,1.03,False
2147,2025-01-04 04:20:00,Fair Value Gap,bearish,1.03011,1.03008,False
2148,2025-01-04 04:22:00,Order Block,bearish,1.0305,1.02988,False
2149,2025-01-04 04:29:00,Fair Value Gap,bullish,1.03021,1.0302,False
2150,2025-01-04 04:30:00,Fair Value Gap,bullish,1.03032,1.03028,False
2151,2025-01-04 04:33:00,Order Block,bullish,1.03062,1.03002,False
