datetime,open,high,low,close
2024-12-10 17:40:00,1.05661,1.05666,1.05623,1.056347
2024-12-10 17:45:00,1.056367,1.05644,1.05616,1.05626
2024-12-10 17:50:00,1.05626,1.05653,1.0562,1.05642
2024-12-10 17:55:00,1.05648,1.05672,1.05644,1.056668
2024-12-10 18:00:00,1.05664,1.05677,1.0563,1.05638
2024-12-10 18:05:00,1.056347,1.05654,1.05609,1.0561
2024-12-10 18:10:00,1.05618,1.05623,1.05586,1.056002
2024-12-10 18:15:00,1.056037,1.05611,1.05583,1.05594
2024-12-10 18:20:00,1.05591,1.056,1.05558,1.05591
2024-12-10 18:25:00,1.05588,1.05606,1.05573,1.055963
2024-12-10 18:30:00,1.056032,1.05632,1.05573,1.055817
2024-12-10 18:35:00,1.055813,1.05612,1.05574,1.056
2024-12-10 18:40:00,1.05599,1.0562,1.05555,1.0556
2024-12-10 18:45:00,1.0556,1.05579,1.05524,1.0556
2024-12-10 18:50:00,1.05564,1.0557,1.05525,1.055315
2024-12-10 18:55:00,1.0553,1.05533,1.05467,1.054883
2024-12-10 19:00:00,1.054893,1.0552,1.05446,1.05456
2024-12-10 19:05:00,1.05457,1.055,1.05427,1.054867
2024-12-10 19:10:00,1.054858,1.05493,1.05419,1.05424
2024-12-10 19:15:00,1.05425,1.05431,1.05389,1.05409
2024-12-10 19:20:00,1.05408,1.0546,1.05405,1.05454
2024-12-10 19:25:00,1.054547,1.05485,1.05443,1.05472
2024-12-10 19:30:00,1.05472,1.05487,1.05431,1.05474
2024-12-10 19:35:00,1.05476,1.055,1.05464,1.05487
2024-12-10 19:40:00,1.05484,1.05491,1.05449,1.05471
2024-12-10 19:45:00,1.054695,1.05473,1.05395,1.054005
2024-12-10 19:50:00,1.053995,1.05421,1.05389,1.05407
2024-12-10 19:55:00,1.05408,1.05432,1.05376,1.05383
2024-12-10 20:00:00,1.053777,1.05386,1.05319,1.05333
2024-12-10 20:05:00,1.05336,1.05341,1.05308,1.053243
2024-12-10 20:10:00,1.053192,1.05351,1.05284,1.053183
2024-12-10 20:15:00,1.053193,1.05376,1.05309,1.053662
2024-12-10 20:20:00,1.053647,1.05378,1.05299,1.05322
2024-12-10 20:25:00,1.05321,1.05327,1.05256,1.05262
2024-12-10 20:30:00,1.0526,1.05301,1.05246,1.052948
2024-12-10 20:35:00,1.052957,1.05364,1.05275,1.05344
2024-12-10 20:40:00,1.053425,1.0535,1.05275,1.052828
2024-12-10 20:45:00,1.052817,1.05286,1.05228,1.052407
2024-12-10 20:50:00,1.052423,1.05301,1.05235,1.05287
2024-12-10 20:55:00,1.05286,1.05323,1.05257,1.053133
2024-12-10 21:00:00,1.053117,1.05361,1.05299,1.053283
2024-12-10 21:05:00,1.05329,1.0537,1.05315,1.0536
2024-12-10 21:10:00,1.05363,1.05383,1.05339,1.053457
2024-12-10 21:15:00,1.05343,1.05353,1.0531,1.0532
2024-12-10 21:20:00,1.05312,1.05318,1.05268,1.05306
2024-12-10 21:25:00,1.05307,1.05344,1.05298,1.05306
2024-12-10 21:30:00,1.05302,1.05347,1.05298,1.05342
2024-12-10 21:35:00,1.053395,1.05343,1.05306,1.0533
2024-12-10 21:40:00,1.05333,1.05341,1.05268,1.05278
2024-12-10 21:45:00,1.05272,1.05316,1.05268,1.052837
2024-12-10 21:50:00,1.05285,1.05301,1.05263,1.0528
2024-12-10 21:55:00,1.05278,1.053,1.05256,1.052817
2024-12-10 22:00:00,1.052808,1.05286,1.05245,1.052617
2024-12-10 22:05:00,1.052598,1.05291,1.05238,1.052687
2024-12-10 22:10:00,1.052658,1.05301,1.05241,1.05298
2024-12-10 22:15:00,1.05298,1.0531,1.05277,1.053053
2024-12-10 22:20:00,1.053043,1.05326,1.05279,1.053047
2024-12-10 22:25:00,1.053037,1.05334,1.05299,1.053252
2024-12-10 22:30:00,1.053252,1.05331,1.05282,1.05291
2024-12-10 22:35:00,1.05289,1.05322,1.05281,1.05316
2024-12-10 22:40:00,1.05316,1.05329,1.05296,1.05306
2024-12-10 22:45:00,1.05313,1.05334,1.05281,1.05286
2024-12-10 22:50:00,1.05288,1.05332,1.05278,1.05287
2024-12-10 22:55:00,1.05288,1.05325,1.0528,1.05315
2024-12-10 23:00:00,1.05316,1.05328,1.05283,1.05289
2024-12-10 23:05:00,1.05289,1.05327,1.05286,1.05302
2024-12-10 23:10:00,1.05302,1.05341,1.0528,1.05296
2024-12-10 23:15:00,1.05286,1.0531,1.05245,1.052507
2024-12-10 23:20:00,1.052498,1.05273,1.05236,1.052395
2024-12-10 23:25:00,1.052385,1.05269,1.05208,1.05232
2024-12-10 23:30:00,1.05234,1.05262,1.05201,1.05235
2024-12-10 23:35:00,1.052367,1.05307,1.0523,1.0527
2024-12-10 23:40:00,1.05272,1.05315,1.05267,1.05286
2024-12-10 23:45:00,1.052877,1.05325,1.05269,1.05319
2024-12-10 23:50:00,1.0532,1.05328,1.05302,1.053127
2024-12-10 23:55:00,1.053138,1.05335,1.053,1.05307
2024-12-11 00:00:00,1.05309,1.05324,1.05266,1.05308
2024-12-11 00:05:00,1.05303,1.05313,1.05258,1.05272
2024-12-11 00:10:00,1.05272,1.05284,1.05222,1.052283
2024-12-11 00:15:00,1.052277,1.05233,1.05172,1.05195
2024-12-11 00:20:00,1.05194,1.05215,1.05155,1.052037
2024-12-11 00:25:00,1.052042,1.05242,1.05193,1.05212
2024-12-11 00:30:00,1.05212,1.0527,1.05209,1.05262
2024-12-11 00:35:00,1.05261,1.05288,1.05239,1.05263
2024-12-11 00:40:00,1.05262,1.05285,1.05216,1.05222
2024-12-11 00:45:00,1.05222,1.05238,1.05201,1.05211
2024-12-11 00:50:00,1.05205,1.05265,1.0518,1.052462
2024-12-11 00:55:00,1.052503,1.05272,1.05203,1.05227
2024-12-11 01:00:00,1.05232,1.05289,1.05212,1.05276
2024-12-11 01:05:00,1.05276,1.05291,1.05252,1.052728
2024-12-11 01:10:00,1.052747,1.05291,1.05246,1.05288
2024-12-11 01:15:00,1.05286,1.05302,1.05264,1.05293
2024-12-11 01:20:00,1.05295,1.053,1.05266,1.05281
2024-12-11 01:25:00,1.05283,1.053,1.05267,1.05275
2024-12-11 01:30:00,1.05276,1.05316,1.0526,1.052938
2024-12-11 01:35:00,1.052938,1.05306,1.05234,1.05269
2024-12-11 01:40:00,1.05271,1.05306,1.05247,1.0529
2024-12-11 01:45:00,1.05289,1.05298,1.05244,1.05256
2024-12-11 01:50:00,1.052493,1.05261,1.05203,1.052388
2024-12-11 01:55:00,1.05238,1.05246,1.05193,1.05204
2024-12-11 02:00:00,1.05198,1.05262,1.051,1.051068
2024-12-11 02:05:00,1.051057,1.05131,1.05066,1.050937
2024-12-11 02:10:00,1.05091,1.05107,1.05049,1.050828
2024-12-11 02:15:00,1.050758,1.05103,1.05057,1.050803
2024-12-11 02:20:00,1.050813,1.05104,1.05034,1.050423
2024-12-11 02:25:00,1.05042,1.05047,1.05004,1.05028
2024-12-11 02:30:00,1.05028,1.05067,1.05009,1.050578
2024-12-11 02:35:00,1.050573,1.05112,1.05051,1.05072
2024-12-11 02:40:00,1.05071,1.0508,1.05028,1.05054
2024-12-11 02:45:00,1.05059,1.05138,1.05056,1.05087
2024-12-11 02:50:00,1.05087,1.05092,1.0498,1.05
2024-12-11 02:55:00,1.04999,1.05056,1.04995,1.05039
2024-12-11 03:00:00,1.0504,1.05079,1.05034,1.050382
2024-12-11 03:05:00,1.050397,1.05049,1.04995,1.050403
2024-12-11 03:10:00,1.05047,1.05109,1.05042,1.05074
2024-12-11 03:15:00,1.0507,1.05082,1.05021,1.05029
2024-12-11 03:20:00,1.05028,1.05085,1.05025,1.050628
2024-12-11 03:25:00,1.05064,1.05103,1.05049,1.050727
2024-12-11 03:30:00,1.050727,1.05101,1.0503,1.05063
2024-12-11 03:35:00,1.05061,1.05066,1.05004,1.05011
2024-12-11 03:40:00,1.05012,1.05101,1.05009,1.050733
2024-12-11 03:45:00,1.050717,1.05106,1.05065,1.05096
2024-12-11 03:50:00,1.051007,1.05123,1.05086,1.051025
2024-12-11 03:55:00,1.05102,1.0513,1.05096,1.05117
2024-12-11 04:00:00,1.05119,1.05142,1.05114,1.05122
2024-12-11 04:05:00,1.05123,1.0514,1.05085,1.05127
2024-12-11 04:10:00,1.05133,1.05171,1.05122,1.051343
2024-12-11 04:15:00,1.05138,1.05151,1.05115,1.051213
2024-12-11 04:20:00,1.051178,1.0514,1.05097,1.05118
2024-12-11 04:25:00,1.051133,1.05125,1.05077,1.05087
2024-12-11 04:30:00,1.0509,1.05089,1.05049,1.050568
2024-12-11 04:35:00,1.050578,1.05092,1.05043,1.05088
2024-12-11 04:40:00,1.05086,1.0513,1.05076,1.05113
2024-12-11 04:45:00,1.05117,1.0514,1.05103,1.051295
2024-12-11 04:50:00,1.051295,1.05134,1.05077,1.05114
2024-12-11 04:55:00,1.05116,1.0512,1.05086,1.05097
2024-12-11 05:00:00,1.05097,1.05147,1.05084,1.05114
2024-12-11 05:05:00,1.05112,1.05137,1.05104,1.05114
2024-12-11 05:10:00,1.05119,1.05176,1.05101,1.05168
2024-12-11 05:15:00,1.05168,1.05195,1.05132,1.0514
2024-12-11 05:20:00,1.05144,1.05185,1.05141,1.05174
2024-12-11 05:25:00,1.05175,1.05203,1.05159,1.05191
2024-12-11 05:30:00,1.05191,1.05231,1.05187,1.0522
2024-12-11 05:35:00,1.05219,1.05241,1.05205,1.052225
2024-12-11 05:40:00,1.052235,1.05241,1.05204,1.052097
2024-12-11 05:45:00,1.052122,1.05255,1.05208,1.052
2024-12-11 05:50:00,1.05248,1.05268,1.05244,1.052598
2024-12-11 05:55:00,1.052582,1.05272,1.05243,1.05255
2024-12-11 06:00:00,1.05253,1.05266,1.05245,1.05261
2024-12-11 06:05:00,1.05262,1.0531,1.05252,1.052922
2024-12-11 06:10:00,1.05286,1.05308,1.05269,1.052968
2024-12-11 06:15:00,1.052977,1.05303,1.05274,1.05288
2024-12-11 06:20:00,1.05289,1.05317,1.05284,1.05299
2024-12-11 06:25:00,1.053,1.05304,1.05265,1.052748
2024-12-11 06:30:00,1.05268,1.05285,1.0525,1.05267
2024-12-11 06:35:00,1.0526,1.05283,1.05254,1.05266
2024-12-11 06:40:00,1.05266,1.05271,1.05244,1.05266
2024-12-11 06:45:00,1.0526,1.05273,1.05242,1.05266
2024-12-11 06:50:00,1.05265,1.05269,1.05241,1.05259
2024-12-11 06:55:00,1.05258,1.05284,1.05253,1.05268
2024-12-11 07:00:00,1.05268,1.05281,1.0524,1.05254
2024-12-11 07:05:00,1.05257,1.05283,1.05248,1.052728
2024-12-11 07:10:00,1.052677,1.05287,1.05259,1.05271
2024-12-11 07:15:00,1.052717,1.05283,1.05247,1.05255
2024-12-11 07:20:00,1.05255,1.05263,1.05236,1.052513
